"family","match_id","match_date","team_name","opponent_name","actual","n_prior","lambda_baseline","lambda_global","lambda_hier","nll_baseline","nll_global","nll_hier","threshold","brier_baseline","brier_hier"
"offsides",760479,"2026-06-26","Uruguay","Spain",5,10,1.48297872340426,1.64893617021277,1.29335362382365,4.3002068859042,3.9357762397486,4.79465259976844,1,0.0515111264637038,0.0752674696373801
"offsides",760479,"2026-06-26","Spain","Uruguay",2,10,1.94964539007092,1.64893617021277,2.02181049983276,1.3074975610448,1.34182268147423,1.30697088632542,2,0.176237833862911,0.160107680075327
"offsides",760480,"2026-06-27","Croatia","Ghana",1,16,1.43912616593029,1.64432989690722,1.75176856818223,1.07509006575283,1.1469969531857,1.19114268017985,1,0.0562329535480517,0.0300907598415431
"offsides",760480,"2026-06-27","Ghana","Croatia",2,5,1.72216494845361,1.64432989690722,1.50708996341701,1.32814774841479,1.34281119002413,1.37987591420139,2,0.236578572541257,0.308530516985922
"offsides",760481,"2026-06-27","Colombia","Portugal",3,6,2.29287722586692,1.64432989690722,1.96115301096251,1.5952143168127,1.94409053497072,1.73231476665605,2,0.110556230619449,0.173574465538415
"offsides",760481,"2026-06-27","Portugal","Colombia",2,11,1.9513530927835,1.64432989690722,1.74160711590953,1.30745422198777,1.34281119002413,1.32513766291761,2,0.175840366483299,0.230818023123771
"offsides",760482,"2026-06-27","DR Congo","Uzbekistan",3,2,1.46023564064801,1.64432989690722,1.58725009600736,2.1162016486726,1.94409053497072,1.99300050657035,1,0.0539082753508643,0.0418149983330005
"offsides",760482,"2026-06-27","Uzbekistan","DR Congo",1,2,1.46023564064801,1.64432989690722,1.58612073442306,1.08163782024686,1.1469969531857,1.12482948899865,1,0.0539082753508643,0.0419095535853996
"offsides",760483,"2026-06-27","Jordan","Argentina",1,2,1.46023564064801,1.64432989690722,1.20215004077945,1.08163782024686,1.1469969531857,1.0180383865169,1,0.0539082753508643,0.0903286962098094
"offsides",760483,"2026-06-27","Argentina","Jordan",3,13,2.34564719358534,1.64432989690722,2.62857773698322,1.57972260514507,1.94409053497072,1.52100845972323,2,0.102696825221557,0.0685992314988484
"offsides",760484,"2026-06-27","Algeria","Austria",1,2,1.31737849779087,1.64432989690722,1.50211274990116,1.04173472240079,1.1469969531857,1.09524013286448,1,0.0717363995527456,0.0495771369652254
"offsides",760484,"2026-06-27","Austria","Algeria",3,2,1.60309278350515,1.64432989690722,1.64436221879384,1.97904799338549,1.94409053497072,1.94406388772526,2,0.274505213201514,0.260835687598756
"offsides",760485,"2026-06-27","Panama","England",4,5,1.52216494845361,1.64432989690722,1.35514936528676,3.01968426005536,2.8330519523691,3.31755647187292,2,0.302978140862325,0.368951370769456
"offsides",760485,"2026-06-27","England","Panama",4,14,1.53798155181769,1.64432989690722,1.82669952538897,2.99415187778749,2.8330519523691,2.5947101538103,2,0.297237171184642,0.206970402393599
"offsides",760486,"2026-06-28","South Africa","Canada",1,3,1.915625,1.665,1.6833705688521,1.26558105985756,1.15517487656759,1.16257249436743,2,0.325669820300975,0.251574849322029
