match_id,competition_name,season_name,competition_stage,match_date,kick_off,referee_name,stadium_name,team_id,team_name,opponent_name,player_id,player_name,jersey_number,position_primary,positions_played,is_starter,minutes_played,shots,shots_on_target,goals,assists,key_passes,fouls_committed,fouls_won,yellow_cards,red_cards,xg_total
7554,FIFA World Cup 2018,2018,Group Stage,2018-06-24,12:00:00.000,Ghead Grisha,Stadion Nizhny Novgorod (Nizhniy Novgorod),768,England,Panama,3314,Phil Jones,16,,,False,0,0,0,0,0,0,0,0,0,0,0.0
7554,FIFA World Cup 2018,2018,Group Stage,2018-06-24,12:00:00.000,Ghead Grisha,Stadion Nizhny Novgorod (Nizhniy Novgorod),768,England,Panama,3318,Marcus Rashford,19,,,False,0,0,0,0,0,0,0,0,0,0,0.0
7554,FIFA World Cup 2018,2018,Group Stage,2018-06-24,12:00:00.000,Ghead Grisha,Stadion Nizhny Novgorod (Nizhniy Novgorod),768,England,Panama,3336,Harry Maguire,6,Left Center Back,Left Center Back,True,94.4,0,0,0,0,0,1,2,0,0,0.0
7554,FIFA World Cup 2018,2018,Group Stage,2018-06-24,12:00:00.000,Ghead Grisha,Stadion Nizhny Novgorod (Nizhniy Novgorod),768,England,Panama,3468,Jordan Pickford,1,Goalkeeper,Goalkeeper,True,94.4,0,0,0,0,0,0,0,0,0,0.0
7554,FIFA World Cup 2018,2018,Group Stage,2018-06-24,12:00:00.000,Ghead Grisha,Stadion Nizhny Novgorod (Nizhniy Novgorod),768,England,Panama,3474,Nick Pope,23,,,False,0,0,0,0,0,0,0,0,0,0,0.0
7554,FIFA World Cup 2018,2018,Group Stage,2018-06-24,12:00:00.000,Ghead Grisha,Stadion Nizhny Novgorod (Nizhniy Novgorod),768,England,Panama,3504,Ruben Loftus-Cheek,21,Left Center Midfield,Left Center Midfield;Right Center Midfield,True,94.4,1,0,0,0,0,2,1,1,0,0.0346
7554,FIFA World Cup 2018,2018,Group Stage,2018-06-24,12:00:00.000,Ghead Grisha,Stadion Nizhny Novgorod (Nizhniy Novgorod),768,England,Panama,3532,Jordan Brian Henderson,8,Center Defensive Midfield,Center Defensive Midfield,True,94.4,1,0,0,0,0,0,0,0,0,0.062
7554,FIFA World Cup 2018,2018,Group Stage,2018-06-24,12:00:00.000,Ghead Grisha,Stadion Nizhny Novgorod (Nizhniy Novgorod),768,England,Panama,3537,Jack Butland,13,,,False,0,0,0,0,0,0,0,0,0,0,0.0
7554,FIFA World Cup 2018,2018,Group Stage,2018-06-24,12:00:00.000,Ghead Grisha,Stadion Nizhny Novgorod (Nizhniy Novgorod),768,England,Panama,3569,Daniel Nii Tackie Mensah Welbeck,14,,,False,0,0,0,0,0,0,0,0,0,0,0.0
7554,FIFA World Cup 2018,2018,Group Stage,2018-06-24,12:00:00.000,Ghead Grisha,Stadion Nizhny Novgorod (Nizhniy Novgorod),768,England,Panama,3594,Danny Rose,3,Right Midfield,Left Midfield;Right Midfield,False,25.0,0,0,0,0,0,0,0,0,0,0.0
7554,FIFA World Cup 2018,2018,Group Stage,2018-06-24,12:00:00.000,Ghead Grisha,Stadion Nizhny Novgorod (Nizhniy Novgorod),768,England,Panama,3612,Ashley Young,18,Left Midfield,Left Midfield;Right Midfield,True,94.4,0,0,0,0,0,1,0,0,0,0.0
7554,FIFA World Cup 2018,2018,Group Stage,2018-06-24,12:00:00.000,Ghead Grisha,Stadion Nizhny Novgorod (Nizhniy Novgorod),768,England,Panama,3645,Gary Cahill,15,,,False,0,0,0,0,0,0,0,0,0,0,0.0
7554,FIFA World Cup 2018,2018,Group Stage,2018-06-24,12:00:00.000,Ghead Grisha,Stadion Nizhny Novgorod (Nizhniy Novgorod),768,England,Panama,3664,Trent Alexander-Arnold,22,,,False,0,0,0,0,0,0,0,0,0,0,0.0
