"family","match_id","match_date","team_name","opponent_name","actual","n_prior","lambda_baseline","lambda_global","lambda_hier","nll_baseline","nll_global","nll_hier","threshold","brier_baseline","brier_hier"
"cards",760490,"2026-06-30","Norway","Ivory Coast",1,3,1.10079656862745,1.56127450980392,1.05456654851872,1.00476249759793,1.11577202863592,1.00143672049914,1,0.110626774262133,0.121343113555248
"cards",760491,"2026-06-30","Mexico","Ecuador",0,10,1.78709150326797,1.56127450980392,1.28984250783717,1.78709150326797,1.56127450980392,1.28984250783717,2,0.284420984649563,0.1365849269711
"cards",760491,"2026-06-30","Ecuador","Mexico",4,6,1.43694295900178,1.56127450980392,1.29670396389613,3.16492514211835,2.95731841547986,3.43545526432908,1,0.0564790267333675,0.0747648123516041
"cards",760492,"2026-06-30","France","Sweden",0,17,1.21847147950089,1.56127450980392,0.789273509848362,1.21847147950089,1.56127450980392,0.789273509848362,1,0.496064158762378,0.2979253357884
"cards",760492,"2026-06-30","Sweden","France",0,8,1.60049019607843,1.56127450980392,1.88818339342754,1.60049019607843,1.56127450980392,1.88818339342754,2,0.22584107113054,0.316837905190968
"cards",760493,"2026-07-01","Belgium","Senegal",1,13,1.54186795491143,1.55072463768116,1.21128602790143,1.10887331579011,1.11200230781651,1.01960339972348,2,0.208016719664897,0.116586725448992
"cards",760493,"2026-07-01","Senegal","Belgium",1,10,1.45024154589372,1.55072463768116,1.26125447612405,1.07851141995973,1.11200230781651,1.02914763448605,1,0.0549966452102413,0.0802579904668713
"cards",760494,"2026-07-01","United States","Bosnia and Herzegovina",1,7,1.47946859903382,1.55072463768116,1.00242636463302,1.08778563044025,1.11200230781651,1.00000293886978,1,0.0518740196943767,0.134680128676461
"cards",760494,"2026-07-01","Bosnia and Herzegovina","United States",1,3,1.84420289855072,1.55072463768116,1.59402924624652,1.23215574771735,1.11200230781651,1.12776431833883,2,0.302704105722624,0.223859697429932
"cards",760495,"2026-07-01","England","DR Congo",1,15,0.93768115942029,1.55072463768116,0.796757520578671,1.00202646251069,1.11200230781651,1.02396240723835,1,0.153299413515761,0.203210063144051
"cards",760495,"2026-07-01","DR Congo","England",1,3,1.59420289855072,1.55072463768116,1.7062425980564,1.12782903735557,1.11200230781651,1.17194895625012,2,0.223912899487644,0.258766233167568
"cards",760496,"2026-07-02","Portugal","Croatia",1,12,1.33613445378151,1.54285714285714,1.10772224879876,1.04635374467281,1.10922115778228,1.0054163698781,1,0.0690952765300517,0.109105006555195
"cards",760496,"2026-07-02","Croatia","Portugal",2,17,1.44155844155844,1.54285714285714,1.32550357510952,1.40325606320109,1.36873235326737,1.45506586782673,1,0.0559600697300073,0.0705800924962778
"cards",760497,"2026-07-02","Spain","Austria",0,11,0.857142857142857,1.54285714285714,0.802135116356141,0.857142857142857,1.54285714285714,0.802135116356141,1,0.331346620794053,0.304294975139758
"cards",760497,"2026-07-02","Austria","Spain",1,3,1.46428571428571,1.54285714285714,1.72854365062533,1.08291815775661,1.10922115778228,1.18126441709324,1,0.0534733741409906,0.0315214408985551
"cards",760498,"2026-07-02","Switzerland","Algeria",0,11,1.73214285714286,1.54285714285714,1.16724675059186,1.73214285714286,1.54285714285714,1.16724675059186,2,0.266948387182718,0.105952693075765
"cards",760498,"2026-07-02","Algeria","Switzerland",2,3,1.08928571428571,1.54285714285714,1.3112411651801,1.61138854796934,1.36873235326737,1.46244005974514,1,0.113203133944813,0.0726223661895558
"cards",760499,"2026-07-03","Australia","Egypt",0,10,1.71173708920188,1.53521126760563,1.16779030023295,1.71173708920188,1.53521126760563,1.16779030023295,2,0.260498723854923,0.106081273197703
"cards",760499,"2026-07-03","Egypt","Australia",2,6,1.60691421254802,1.53521126760563,1.31755206313897,1.35142998965556,1.37102243778992,1.45914820916564,2,0.273215622528331,0.385165888053695
"cards",760500,"2026-07-03","Argentina","Cape Verde",1,14,1.98295033358043,1.53521126760563,0.820176652801213,1.29836453045808,1.10654326241781,1.01841218448143,2,0.347344782336636,0.0393935914665239
"cards",760500,"2026-07-03","Cape Verde","Argentina",1,3,1.45950704225352,1.53521126760563,2.11113006917321,1.08140830583938,1.10654326241781,1.36390668724863,1,0.0539868875794381,0.0146654610485426
"cards",760501,"2026-07-03","Colombia","Ghana",2,7,1.80633802816901,1.53521126760563,0.861230793671226,1.31688199470983,1.37102243778992,1.85316348909079,2,0.212478350654636,0.6187922927515
"cards",760501,"2026-07-03","Ghana","Colombia",3,6,1.69782330345711,1.53521126760563,1.86021889456899,1.9015417099668,2.0409667212702,1.78989586563838,2,0.243958761312999,0.198167732669976
"cards",760502,"2026-07-04","Canada","Morocco",4,7,1.88946759259259,1.53472222222222,1.57080528999975,2.52234105355442,2.99937844480316,2.94250547464126,2,0.190750180431579,0.285597387626808
"cards",760502,"2026-07-04","Morocco","Canada",4,14,1.40387426900585,1.53472222222222,0.988124425769574,3.22498510093994,2.99937844480316,4.21396486471724,1,0.060340694350828,0.138588128127719
"cards",760503,"2026-07-04","Paraguay","France",0,4,1.96373456790123,1.53472222222222,1.81748478444049,1.96373456790123,1.53472222222222,1.81748478444049,2,0.34116017007893,0.294138379036105
"cards",760503,"2026-07-04","France","Paraguay",3,18,1.15972222222222,1.53472222222222,0.845697527163324,2.50694015292801,2.04143348562502,3.14023754502112,1,0.098328197209294,0.184262288703013
"cards",760504,"2026-07-05","Brazil","Norway",1,14,1.45943988411395,1.54587155963303,1.18894924092974,1.08138716302059,1.11028369206975,1.01587931468767,1,0.0539941393843065,0.0927452787403236
"cards",760504,"2026-07-05","Norway","Brazil",0,4,1.08103975535168,1.54587155963303,1.36210509274187,1.08103975535168,1.54587155963303,1.36210509274187,1,0.436600324629681,0.553355891507291
"cards",760505,"2026-07-05","Mexico","England",2,11,1.67058486238532,1.54587155963303,1.39922652579571,1.33738447871686,1.36784300506643,1.42053450161058,2,0.252441755349939,0.350582142253644
"cards",760505,"2026-07-05","England","Mexico",5,16,0.939493228484054,1.54587155963303,1.05809562376829,6.03905830990998,4.15542396459871,5.56323381162293,1,0.152744840797374,0.120489671003753
"cards",760506,"2026-07-06","Portugal","Spain",2,13,1.31944444444444,1.55,1.46540300566661,1.45817007983542,1.36663731869763,1.39428959856423,1,0.071440603922379,0.0533540168674399
"cards",760506,"2026-07-06","Spain","Portugal",1,12,0.808823529411765,1.55,1.04862734784602,1.0209980493554,1.11174506906884,1.00114532668838,1,0.198364891327839,0.122793070293995
"cards",760507,"2026-07-06","United States","Belgium",2,8,1.44230769230769,1.55,1.39049099132903,1.40296608295787,1.36663731869763,1.42432434000273,1,0.055876276279646,0.0619776165407472
"cards",760507,"2026-07-06","Belgium","United States",0,14,1.51315789473684,1.55,1.19883353368487,1.51315789473684,1.55,1.19883353368487,2,0.199423679544195,0.11353603933815
"cards",760508,"2026-07-07","Switzerland","Colombia",3,12,1.63155802861685,1.5472972972973,1.4188387537652,1.95471128564631,2.02952757715498,2.16108194896059,2,0.265016311244352,0.342630605116931
"cards",760508,"2026-07-07","Colombia","Switzerland",2,8,1.82588357588358,1.5472972972973,1.24922564802489,1.31490271436317,1.36742501827699,1.49732507303258,2,0.207188767716926,0.415912950195765
"cards",760509,"2026-07-07","Argentina","Egypt",0,15,1.93682432432432,1.5472972972973,0.985927149128373,1.93682432432432,1.5472972972973,0.985927149128373,2,0.332495668355312,0.0671142479258928
"cards",760509,"2026-07-07","Egypt","Argentina",4,7,1.64470720720721,1.5472972972973,1.86085185625966,2.83251152221265,2.97931220848474,2.55476820613824,2,0.260723794804134,0.198004633335744
"cards",760510,"2026-07-09","France","Morocco",0,19,1.24032738095238,1.55357142857143,1.10014219655411,1.24032738095238,1.55357142857143,1.10014219655411,1,0.505109422536614,0.445124143303835
"cards",760510,"2026-07-09","Morocco","France",1,15,1.53839285714286,1.55357142857143,1.48637859691763,1.10765458490407,1.11301500065199,1.09003590721887,2,0.206971549787932,0.191498379586971
"cards",760511,"2026-07-10","Spain","Belgium",2,13,0.819135802469136,1.54888888888889,0.972987660580112,1.91129377081753,1.36696041345652,1.72090259855171,1,0.194315606348154,0.142847832859821
"cards",760511,"2026-07-10","Belgium","Spain",2,15,1.43722222222222,1.54888888888889,1.61281414240874,1.40494492617862,1.36696041345652,1.3500001875465,1,0.0564474905113085,0.0397308114672415
"cards",760512,"2026-07-11","Norway","England",1,5,0.975442477876106,1.55088495575221,1.40318768477875,1.00030656534445,1.11205924854985,1.06444111870746,1,0.142148221022776,0.0604236092038169
"cards",760512,"2026-07-11","England","Norway",0,17,1.12520112630732,1.55088495575221,1.12933169259047,1.12520112630732,1.55088495575221,1.12933169259047,1,0.456182480429487,0.457991626221596
"cards",760513,"2026-07-11","Argentina","Switzerland",3,16,1.84544879898862,1.55088495575221,1.13068533457703,1.7990407700287,2.02616730337319,2.55397298482755,2,0.202006382098019,0.473083531569542
"cards",760513,"2026-07-11","Switzerland","Argentina",2,13,1.70857915437561,1.55088495575221,1.65928690112224,1.33040209243817,1.36638072190744,1.3396582168095,2,0.240674493333834,0.256030732441565
